id,show_id,song_id,set,position,segue,created_at,updated_at,likes_count,slug,note,all_timer,previous_track_id,next_track_id,average_rating
7b600b75-49dc-4e8c-8844-9129afb4f967,4e151994-e7fc-4d5f-89d1-0b776856f680,46c379d3-067c-4889-805d-38d093841859,S1,4,>,2023-05-29 20:15:17.012268,2023-08-25 09:56:36.535092,0,2023-05-26-i-feel-love-s1-4,"",false,62408c18-485c-4e4b-adf8-4390493559e1,0efd5110-8f6a-4d37-9a6d-91567d8dca49,2.75
51d0516a-9de7-4ecd-a6c1-28a2bac1518f,4e151994-e7fc-4d5f-89d1-0b776856f680,726aa7bc-c1e7-4c4d-b2f8-222ffac1c5a1,S1,1,>,2023-05-29 20:13:29.330515,2023-08-25 09:56:33.807447,0,2023-05-26-another-plan-of-attack-s1-1,"",false,,821fb49a-8878-43c5-905b-ddc901e251a2,3.25
b7b26758-92f5-48d6-9caf-f6e005bc00ee,18396c3a-a054-4b9a-a497-558a3df125bb,c547b95e-b57c-47db-a434-260e9174f194,S2,3,,2020-02-22 16:46:56.423033,2022-09-26 21:16:42.851153,0,2018-11-02-spraypaint,,false,3a53d72b-1edb-4ebd-9951-395ebe852a67,,5
3a53d72b-1edb-4ebd-9951-395ebe852a67,18396c3a-a054-4b9a-a497-558a3df125bb,55d1a669-d60e-48de-80da-e6524976c0c9,S2,2,>,2020-02-22 16:46:56.337960,2022-09-26 21:16:40.561267,0,2018-11-02-little-betty-boop,,false,fdb80c57-de91-499b-a6b9-d0c2c16deb02,b7b26758-92f5-48d6-9caf-f6e005bc00ee,5
821fb49a-8878-43c5-905b-ddc901e251a2,4e151994-e7fc-4d5f-89d1-0b776856f680,0e72fb80-3eaf-4562-a096-9f7ad43aa84f,S1,2,>,2023-05-29 20:13:51.072611,2023-08-25 09:56:31.823202,0,2023-05-26-tricycle-s1-2,"",false,51d0516a-9de7-4ecd-a6c1-28a2bac1518f,62408c18-485c-4e4b-adf8-4390493559e1,3.25
4caab221-d5f4-484c-b24c-1b0ffcb93f11,36ea291f-b2e4-494f-a836-68ea4d56d678,1d813e1f-f852-48c6-9f91-043541454f86,S1,4,>,2020-02-22 16:31:36.439690,2023-04-05 22:04:06.159075,0,2001-08-25-little-shimmy-in-a-conga-line,"Begins with the usual sinister trance, but breaks down into contemplative, near-ambient melancholy. It builds in intensity as it reaches Boop.",false,54970b34-f485-4bac-b43c-06c6bb61d7ec,32b11c7f-aa9f-4dcd-9885-9937537fb62f,4
e795d1c1-842b-4742-af0a-50d414dbe29b,36ea291f-b2e4-494f-a836-68ea4d56d678,b897270b-79af-4dcc-bf0b-68c43f064e5c,S3,3,,2020-02-22 16:31:37.053743,2020-05-14 21:03:12.859938,0,2001-08-25-three-wishes,,false,7766c8d6-ec14-479f-b61b-d24a6603accb,1b880ee9-a559-4fc8-b137-b5661b261f95,4
00efdbaf-30d5-4cc3-99f9-9c75d985ad8c,36ea291f-b2e4-494f-a836-68ea4d56d678,736cc697-d77f-407e-acd2-83daa4b002f0,S3,5,,2020-02-22 16:31:37.108889,2023-08-19 11:27:43.926400,0,2001-08-25-little-lai,,false,1b880ee9-a559-4fc8-b137-b5661b261f95,,4.5
aa093b4f-0fd5-4111-acd9-6e03dee42386,52a88b99-6eac-4fb8-82f7-c55de8855dc7,0cd7f2ad-df92-4164-9a72-a461ca3f35be,S2,5,>,2021-12-11 21:03:13.750894,2022-09-26 21:14:50.917930,0,2021-12-07-and-the-ladies-were-the-rest-of-the-night-s2-5,"",false,265f7f55-acf8-4721-b7ab-c097e955bf71,0351ab1b-2b10-4bde-99ea-c215168bdfa0,4
6b7d68c9-0c42-49e2-ba81-ff094f515645,36ea291f-b2e4-494f-a836-68ea4d56d678,0b39d856-5ad4-469f-a9a1-c5db2490c515,S3,1,"",2020-02-22 16:31:36.975598,2023-04-05 22:06:05.504756,0,2001-08-25-svenghali,"Great even for the era. The theme is powerful and brooding, and the rhythm section offers enough variety to keep things interesting. The minor-key build to the ending suggests a possible inverted Overture, but the return to the peak feels very natural.",true,,7766c8d6-ec14-479f-b61b-d24a6603accb,5
873aa82c-c35c-4722-9be0-ec8c466b3d08,b1aded24-ffcd-4cc3-bc59-7886b117afc4,1505539d-b849-49b0-928e-5dfb27d6dec6,S1,4,>,2020-02-22 16:46:55.336614,2022-09-26 21:16:14.827111,0,2018-11-01-after-midnight,,false,72deb0a1-8019-4a2e-9cdd-0fb93fd342c8,a18ead49-1e81-4e7a-830f-77638f74da3d,5
aba81113-6599-484a-8cf6-e69102dc45b4,ae38f3a7-040e-4609-952d-ab9b0613c317,73f6133e-9dc6-48dc-8e2d-012bb1b25116,S1,4,,2020-02-22 16:32:27.889031,2020-02-22 16:32:27.889031,0,2002-03-30-house-dog-party-favor,,false,dd050f38-b862-4704-ab51-90d920bf07b6,19d86e4d-33c3-4913-96f6-aba68a485ebc,0
0b6773b5-80d1-4cfb-903f-2546847dcf4c,ae38f3a7-040e-4609-952d-ab9b0613c317,393227db-46b0-42eb-a6e6-f5d91502e6b7,S1,6,,2020-02-22 16:32:27.978476,2020-02-22 16:32:27.978476,0,2002-03-30-once-the-fiddler-paid,,false,19d86e4d-33c3-4913-96f6-aba68a485ebc,c832d3bd-d344-40e4-8a23-419d867207b8,0
a0455a8b-016d-474d-a666-7a44ac082843,50192857-17b0-4ec0-b48a-8e9b4c119efa,393227db-46b0-42eb-a6e6-f5d91502e6b7,S2,2,"",2020-02-22 16:32:29.382659,2020-04-23 19:43:06.703059,0,2002-04-01-once-the-fiddler-paid,,true,d009461d-615f-4a25-95d6-31368d147bb5,d1fa32c6-8677-4aef-8afa-cae4285da24b,0
b3073bf8-e98c-4e36-97eb-ac47ef33cc38,15891004-319c-483b-8ccb-adbbe4dce8ec,38dc83f7-62de-4837-acdb-9890dd069124,E1,1,,2020-02-22 16:34:22.874280,2020-02-22 16:34:22.874280,0,2003-04-07-paint-the-day,,false,,,0
30ae513a-5980-496d-8dd2-d825ec1ca7db,7bdadeb5-ab64-4423-a31b-3dbcd7d0e346,bc4de811-f9bc-4c47-84d0-fdbc68c6bba3,S2,4,>,2024-08-29 03:11:10.490371,2024-08-29 19:19:13.650024,0,2024-08-28-monster-s2-4,"",false,8b3667ce-9fc3-461b-92c3-ac18deaa3098,13ac1679-7420-4d3e-a06d-3ba7c68853f1,4.66666666666667
2bcc65b8-5ce6-4e2e-81d4-734ff56b9d38,3e3d9ac3-7b4e-498d-9562-f3438c8ce1a2,0cd7f2ad-df92-4164-9a72-a461ca3f35be,S1,1,>,2020-02-22 16:32:26.616888,2022-01-23 19:13:43.353796,0,2002-03-29-and-the-ladies-were-the-rest-of-the-night,,false,,410255d7-6103-47a1-a92e-dc9b5550cbb2,4.5
410255d7-6103-47a1-a92e-dc9b5550cbb2,3e3d9ac3-7b4e-498d-9562-f3438c8ce1a2,def00c7f-c69f-42a2-ab12-15acecad87e4,S1,2,>,2020-02-22 16:32:26.679696,2022-01-23 19:13:37.846044,0,2002-03-29-spacebirdmatingcall,,false,2bcc65b8-5ce6-4e2e-81d4-734ff56b9d38,93b8bae2-325b-423e-a64c-dd4a6b177db0,5
2da1f933-2213-4930-ac9f-fe4402f333e6,2c0a12a0-ad22-452c-8bb0-8de7dd35c4b3,355043fc-f808-443b-b8b8-d20a473c1799,S1,5,,2020-02-22 16:32:26.079380,2024-02-02 18:44:12.174144,0,2002-03-09-jigsaw-earth,,false,207954e2-b7ce-4278-8c54-23bb6fc669e8,c08d526b-5e2e-4782-8b12-b41df096b40f,1
4cf3b9cf-3e96-495e-8ddd-bb4db584c849,2c0a12a0-ad22-452c-8bb0-8de7dd35c4b3,a345a821-dd64-4665-9026-894abc360139,S1,1,>,2020-02-22 16:32:25.971118,2024-02-02 18:43:46.253401,0,2002-03-09-morph-dusseldorf,,false,,7583702b-f29e-4bf6-a5ce-bc6905056771,3
3f8231d3-345b-4b72-beb9-7e910a934e8e,2e080d11-cc1c-4fac-bdf6-ab312658b775,f5022ee7-d570-49e5-aa8e-f2e1a0814312,S1,4,>,2020-02-22 16:32:30.209081,2020-02-22 16:32:30.209081,0,2002-04-03-story-of-the-world,,false,f7cb0f4f-4fed-45c1-99c2-1b92ecccff01,13db664a-8207-4e36-b8ad-eecea970d280,0
5f023189-d1d1-4f2b-a4a4-d64e647c393b,2e080d11-cc1c-4fac-bdf6-ab312658b775,f5022ee7-d570-49e5-aa8e-f2e1a0814312,S1,6,,2020-02-22 16:32:30.346797,2020-02-22 16:32:30.346797,0,2002-04-03-story-of-the-world-2,,false,13db664a-8207-4e36-b8ad-eecea970d280,6a90166b-c480-42a8-b8ec-bad3b6504be9,0
6a90166b-c480-42a8-b8ec-bad3b6504be9,2e080d11-cc1c-4fac-bdf6-ab312658b775,b850a0ea-f2e4-4c1e-bf3e-8070efbfe789,S1,7,,2020-02-22 16:32:30.400726,2020-02-22 16:32:30.400726,0,2002-04-03-the-tunnel,,false,5f023189-d1d1-4f2b-a4a4-d64e647c393b,,0
fc333ec4-1da8-4f92-9cf8-6ccd15dd8a33,2e080d11-cc1c-4fac-bdf6-ab312658b775,60a5a354-ee28-41c5-aaf2-989ed3c090f9,S2,1,>,2020-02-22 16:32:30.468773,2020-02-22 16:32:30.468773,0,2002-04-03-superman-theme,,false,,82516d30-b82a-4818-b46b-ef00e6690c2f,0
82516d30-b82a-4818-b46b-ef00e6690c2f,2e080d11-cc1c-4fac-bdf6-ab312658b775,9fe4f360-6b9a-4b98-87ad-fcdba254ae2b,S2,2,>,2020-02-22 16:32:30.503710,2020-02-22 16:32:30.503710,0,2002-04-03-pygmy-twylyte,,false,fc333ec4-1da8-4f92-9cf8-6ccd15dd8a33,b251579c-46be-47d6-b0cb-bd36148c8822,0
b251579c-46be-47d6-b0cb-bd36148c8822,2e080d11-cc1c-4fac-bdf6-ab312658b775,99b02027-c0e5-4f6e-a567-2ca91b75e7d6,S2,3,,2020-02-22 16:32:30.530840,2020-02-22 16:32:30.530840,0,2002-04-03-king-of-the-world,,false,82516d30-b82a-4818-b46b-ef00e6690c2f,fe15370b-eb9e-45f0-b5c2-89eb477ff2da,0
87b2e6a7-6d62-4b5b-90ed-61324098bf9b,2e080d11-cc1c-4fac-bdf6-ab312658b775,aba63063-b8b0-4d5a-9a64-b2baac695883,S2,5,>,2020-02-22 16:32:30.612874,2020-02-22 16:32:30.612874,0,2002-04-03-confrontation,,false,fe15370b-eb9e-45f0-b5c2-89eb477ff2da,b8f4bb49-dacd-4ae5-abbb-7d6ed391dbe4,0
b8f4bb49-dacd-4ae5-abbb-7d6ed391dbe4,2e080d11-cc1c-4fac-bdf6-ab312658b775,c427cefa-14e9-4701-be83-9de50e8b9c8d,S2,6,>,2020-02-22 16:32:30.700338,2020-02-22 16:32:30.700338,0,2002-04-03-reactor,,false,87b2e6a7-6d62-4b5b-90ed-61324098bf9b,4107878c-34a2-4936-9da8-5be47c690ee0,0
0e429d27-bae4-4d00-9e1f-4a3d4d9ea6a4,2e080d11-cc1c-4fac-bdf6-ab312658b775,94d3c24f-d62f-4f28-b2df-1c508ef07540,S1,1,,2020-02-22 16:32:30.004861,2020-02-22 16:32:30.004861,0,2002-04-03-shelby-rose,,false,,7b6a9f9c-4d8d-417c-8fc2-ed9bf5322519,0
7b6a9f9c-4d8d-417c-8fc2-ed9bf5322519,2e080d11-cc1c-4fac-bdf6-ab312658b775,571338ee-bc3f-4297-be2e-2e608f2df0c5,S1,2,>,2020-02-22 16:32:30.074378,2020-02-22 16:32:30.074378,0,2002-04-03-ulua,,false,0e429d27-bae4-4d00-9e1f-4a3d4d9ea6a4,f7cb0f4f-4fed-45c1-99c2-1b92ecccff01,0
f7cb0f4f-4fed-45c1-99c2-1b92ecccff01,2e080d11-cc1c-4fac-bdf6-ab312658b775,26d20559-9ba5-4cb1-adb2-fc179f378254,S1,3,>,2020-02-22 16:32:30.145072,2020-02-22 16:32:30.145072,0,2002-04-03-down-to-the-bottom,,false,7b6a9f9c-4d8d-417c-8fc2-ed9bf5322519,3f8231d3-345b-4b72-beb9-7e910a934e8e,0
03085859-0d82-4889-8692-15399a99a0a1,e29feb6b-ec4d-474d-8564-56d712da0c27,626d2c0c-78c9-480d-9438-89fd26b61420,E1,3,"",2024-09-16 05:01:43.929677,2024-09-16 12:36:11.889999,0,2024-09-15-helicopters-e1-3,"",false,1566a292-63dc-4c9b-9c92-1f76a23304a7,,2
21b51718-7bf1-42d6-b6b8-a610f569ef9f,e29feb6b-ec4d-474d-8564-56d712da0c27,c5134cd9-cc82-472b-9dfa-994f64f0954b,S2,6,"",2024-09-16 04:41:54.876106,2024-09-16 12:35:59.391459,0,2024-09-15-save-the-robots-s2-6,"",false,91d8add0-0539-4426-bedb-b1f95d68cc3a,,4.5
22474cb4-9d9d-4084-a23d-60552be34cb0,e29feb6b-ec4d-474d-8564-56d712da0c27,dcf6aefe-790a-4cd3-a60e-b4a1b9e5c5cc,S2,2,>,2024-09-16 03:35:19.096514,2024-09-16 12:35:36.211317,0,2024-09-15-the-deal-s2-2,"",false,c6997e66-c273-4835-9296-4cf32017543d,816d4a88-1309-47b8-96d4-6cd509cebaab,3.5
1566a292-63dc-4c9b-9c92-1f76a23304a7,e29feb6b-ec4d-474d-8564-56d712da0c27,8f7cb54f-c0d8-4ddf-813e-9e1476f74dcf,E1,2,>,2024-09-16 04:57:17.138725,2024-09-16 12:36:05.601004,0,2024-09-15-fire-will-exchange-e1-2,"",false,02167359-2c0b-4aa3-9bb6-f1b730ff878b,03085859-0d82-4889-8692-15399a99a0a1,1
bc360bf1-d021-45ec-9b18-3e61a2e0f235,aa1a6a4e-668e-4ece-8cc5-ece8a3477dfd,08d03eab-5269-4155-b0f9-86c2122bdcfa,S1,5,>,2024-07-19 16:31:49.833262,2024-11-19 15:37:18.471065,0,2024-07-18-losing-it-s1-5,"",false,99edc7c6-ae10-4488-9e26-9dd4f0d65007,f1c6fcf1-0b94-49fa-acac-981fc2b845a1,1.75
185b319a-5408-4dd2-b71f-d755fd238010,38223e11-1e24-4694-b82a-da79c97412c8,702f3c63-b260-4ad8-8258-37c01df27ba3,S1,7,"",2020-02-22 16:29:17.136717,2023-09-07 16:27:46.417441,0,1999-06-12-eulogy,,false,e8f41846-ed60-4bf3-8a77-d797c7625dcc,,0
9057e46a-a216-43dd-aa6b-6713ed53c02d,0e44a4ea-e24f-4279-9afb-ffbb585c16d6,355043fc-f808-443b-b8b8-d20a473c1799,S2,1,>,2023-01-20 03:39:59.683277,2024-01-22 12:34:58.443217,0,2023-01-19-jigsaw-earth-s2-1,"",false,,fc681a6c-2504-4a0d-9181-14e3d65ce68c,2
5bc87086-06b6-4b1c-a875-0a2dbf8d50de,4faf5e6c-2cf1-4a9f-81df-07344411eb8e,2f17991a-6e3d-4e3d-a97b-5fc6038b9335,S1,4,>,2020-02-22 16:46:54.015598,2023-11-23 07:19:10.345006,0,2018-10-19-air-song,,false,e961549b-dd95-4915-97d0-382ca9986f54,1f2ca933-e503-481c-8b6b-e0f3409d4d9a,3.8
063b0c11-c22e-470b-acec-1b0899bdee7e,744148aa-ca72-4901-88fc-f144cf44a692,b10cdf2d-811e-441f-8043-cfc232a01014,S1,3,>,2022-09-10 00:57:54.150316,2023-10-17 12:25:49.713514,0,2022-09-09-twisted-in-the-road-s1-3,"",true,ba655eff-3d7a-4a5a-b401-97c4f2b66ea0,f7a05858-b8e6-409f-ba7d-6bd09f8c7943,4.80769230769231
93dad363-0738-423b-bf0d-6a5edd982526,2a99cdeb-1b33-47df-8da3-abacbcaaee45,332f6756-134f-4ec7-b9b2-4c1c64b173cc,S2,5,>,2021-08-22 01:35:04.061165,2024-02-20 19:38:45.538336,0,2021-08-21-rapture-s2-5,"",false,a50be470-94c0-4d49-be42-6ef59ebb8006,f5d45efa-e061-47ee-828a-0f196dc63f19,3.875
b59644d5-60ba-4c33-9cf4-38ea6f493712,4a7aa906-3f5f-4c8a-989b-e985642b27b0,b9756d72-a15f-43c2-907a-5170f6bb7770,S1,2,>,2023-08-13 02:47:04.391306,2024-03-20 10:07:53.168193,0,2023-08-12-who-s-in-charge-s1-2,"",false,ac2edb58-5436-4fd2-bc82-ca5ce2fc1b80,c8ed1d80-3b97-46be-8da7-49bb5d116da1,4.72222222222222
aeb21996-d3cd-4053-80cf-9c3e35a78b9a,4a7aa906-3f5f-4c8a-989b-e985642b27b0,1aa804c3-7dc1-4007-aa9d-a5e8ac93f34a,S1,5,"",2023-08-13 02:48:49.471323,2024-03-20 10:08:02.695842,0,2023-08-12-basis-for-a-day-s1-4,"",false,fbab6b69-6470-437c-a1c3-6e758d5df679,,4.5
fbab6b69-6470-437c-a1c3-6e758d5df679,4a7aa906-3f5f-4c8a-989b-e985642b27b0,ae28b23e-e42b-4d61-9948-0f53e0c981b2,S1,4,>,2023-08-13 02:47:44.557459,2024-03-20 10:07:59.883345,0,2023-08-12-i-man-s1-3,"",false,c8ed1d80-3b97-46be-8da7-49bb5d116da1,aeb21996-d3cd-4053-80cf-9c3e35a78b9a,4.61111111111111
62297500-01a5-417e-9de1-c78defe6d5d7,4a7aa906-3f5f-4c8a-989b-e985642b27b0,da1858ce-f185-4803-a313-e802a03366a8,S2,3,>,2023-08-13 03:30:25.109849,2024-03-20 10:06:21.121707,0,2023-08-12-m1-s2-3,"",false,822a64e5-38e5-436b-a6a2-e722c26065e3,8d6b6379-da3a-4aaf-a3db-43ad290cb9bc,4.88888888888889
8d6b6379-da3a-4aaf-a3db-43ad290cb9bc,4a7aa906-3f5f-4c8a-989b-e985642b27b0,60e33661-3df5-4476-916e-8a2d05d12dae,S2,4,>,2023-08-13 03:48:34.503393,2024-03-20 10:06:26.199347,0,2023-08-12-to-be-continued-s2-4,"",false,62297500-01a5-417e-9de1-c78defe6d5d7,72aea610-91c5-408f-8977-9bae61bc8bf1,4.72222222222222
72aea610-91c5-408f-8977-9bae61bc8bf1,4a7aa906-3f5f-4c8a-989b-e985642b27b0,f4c53852-7558-40f9-886c-826383000cc3,S2,5,>,2023-08-13 03:54:55.032198,2024-03-20 10:06:29.131606,0,2023-08-12-cyclone-s2-5,"",false,8d6b6379-da3a-4aaf-a3db-43ad290cb9bc,2026862b-95d0-4498-88e3-f68d62c682ec,4.44444444444444
c8ed1d80-3b97-46be-8da7-49bb5d116da1,4a7aa906-3f5f-4c8a-989b-e985642b27b0,df6264eb-7ca2-4c8c-be32-302ba9950b20,S1,3,>,2023-08-13 03:20:56.597612,2024-03-20 10:07:55.197369,0,2023-08-12-photograph-s1-3,"",false,b59644d5-60ba-4c33-9cf4-38ea6f493712,fbab6b69-6470-437c-a1c3-6e758d5df679,4.5
3a4eba2a-8b2f-4502-a679-0cd22680b7e5,00fe4e39-9546-480e-b593-674f83684040,94d3c24f-d62f-4f28-b2df-1c508ef07540,S1,8,"",2020-02-22 16:32:34.899587,2024-07-17 05:52:42.603803,0,2002-04-06-shelby-rose,,false,d59c96ad-19e5-40b5-bd82-7a67f6c6e878,,4.25
db9765ad-183d-4a2e-9fc7-15a7d2152819,3ab2299b-f8df-4368-a388-c259d1db3631,17212016-8b50-43af-ba4e-6c6e412dcd7a,S1,1,>,2021-12-31 03:09:40.557061,2022-09-26 21:14:57.644814,0,2021-12-30-caves-of-the-east-s1-1,"",false,,64712d76-9f92-4ce4-95ed-b1849ffcd0cf,5
2c3e62a7-b87d-4ef9-b004-3561a9c1e582,52a88b99-6eac-4fb8-82f7-c55de8855dc7,1e7b4404-d281-4a2e-b557-53bf64f5a4a7,S2,1,>,2021-12-11 20:36:28.866332,2022-09-26 21:14:43.413102,0,2021-12-07-caterpillar-s2-1,"",false,,66c2c02e-8b01-4ba2-8d45-122ca944742e,5
4519953f-0053-4a11-a961-6ffd3b184a5b,52a88b99-6eac-4fb8-82f7-c55de8855dc7,0e72fb80-3eaf-4562-a096-9f7ad43aa84f,S2,3,>,2021-12-11 21:01:55.649141,2022-09-26 21:14:46.038918,0,2021-12-07-tricycle-s2-3,"",false,66c2c02e-8b01-4ba2-8d45-122ca944742e,265f7f55-acf8-4721-b7ab-c097e955bf71,5
e9b032c1-ce54-4611-bfe4-228760944dbb,00fe4e39-9546-480e-b593-674f83684040,355043fc-f808-443b-b8b8-d20a473c1799,S1,4,>,2020-02-22 16:32:34.509669,2022-10-07 11:10:05.727602,0,2002-04-06-jigsaw-earth,,false,f04f1048-72a3-4fad-8b7a-18e12a132800,87c595b1-c330-4b6c-a89a-fb259f78fe92,3.25
87c595b1-c330-4b6c-a89a-fb259f78fe92,00fe4e39-9546-480e-b593-674f83684040,c5134cd9-cc82-472b-9dfa-994f64f0954b,S1,5,>,2020-02-22 16:32:34.617139,2022-10-07 11:10:02.753773,0,2002-04-06-save-the-robots,,false,e9b032c1-ce54-4611-bfe4-228760944dbb,7ed32ab2-aa21-4c38-8a0a-9224683eb5f8,4.75
f956bf9b-fcb5-40e8-accf-de0461a396f5,52a88b99-6eac-4fb8-82f7-c55de8855dc7,def00c7f-c69f-42a2-ab12-15acecad87e4,S1,2,>,2021-12-11 20:34:01.668462,2021-12-15 20:11:24.215847,0,2021-12-07-spacebirdmatingcall-s1-2,"",false,cf360757-100d-4bc6-8a8b-bc4e6a1c1216,04792cec-be0a-4893-b7eb-91c047a12cb4,5
0351ab1b-2b10-4bde-99ea-c215168bdfa0,52a88b99-6eac-4fb8-82f7-c55de8855dc7,1e7b4404-d281-4a2e-b557-53bf64f5a4a7,S2,6,"",2021-12-11 21:03:37.742404,2021-12-15 20:11:27.510968,0,2021-12-07-caterpillar-s2-6,"",false,aa093b4f-0fd5-4111-acd9-6e03dee42386,,5
8efd4382-87cc-4301-962d-3135ee799bbe,d9e2d8da-abbb-42f8-9e0e-c0b1b5fd26c6,1b2cdf23-a0c7-4663-8890-d804000441ea,E1,1,,2020-02-22 16:37:47.118075,2024-09-16 12:49:41.127109,0,2007-01-04-bernstein-and-chasnoff,,false,,,4
2026862b-95d0-4498-88e3-f68d62c682ec,4a7aa906-3f5f-4c8a-989b-e985642b27b0,60e33661-3df5-4476-916e-8a2d05d12dae,S2,6,"",2023-08-13 04:03:56.099531,2024-03-20 10:06:33.105958,0,2023-08-12-to-be-continued-s2-6,"",false,72aea610-91c5-408f-8977-9bae61bc8bf1,fc44b616-5c07-48ef-b3f9-05e876c5c397,4.55555555555556
09786997-e70f-4872-bbea-5206c1b0d822,f423c141-817f-4fd3-9989-a08f4e05cd90,c5134cd9-cc82-472b-9dfa-994f64f0954b,S1,2,,2020-02-22 16:32:35.928744,2020-02-22 16:32:35.928744,0,2002-04-09-save-the-robots,,false,6e3841fe-daef-42e8-a57c-84703d1767bd,c86abb01-4f56-4055-b4db-9605c54514a4,0
c86abb01-4f56-4055-b4db-9605c54514a4,f423c141-817f-4fd3-9989-a08f4e05cd90,2d5b75b8-339a-4af1-b136-dc6857d0bc54,S1,3,,2020-02-22 16:32:35.972847,2020-02-22 16:32:35.972847,0,2002-04-09-barfly,,false,09786997-e70f-4872-bbea-5206c1b0d822,c0e927de-47fd-4a41-b2bb-3fe8b4dd3e51,0
91f204d9-926f-47a9-bfe9-922e0907df89,f423c141-817f-4fd3-9989-a08f4e05cd90,d2552de4-ca57-4c19-b1f6-0613d06b27c7,S1,6,,2020-02-22 16:32:36.165803,2020-02-22 16:32:36.165803,0,2002-04-09-grass-is-green-2,,false,ce686640-8e77-41a0-9315-a30a8c561138,d256dcf8-5a42-49f2-bf4f-ead34e3acb0c,0
d256dcf8-5a42-49f2-bf4f-ead34e3acb0c,f423c141-817f-4fd3-9989-a08f4e05cd90,6e4489b7-f9f8-4cd3-a047-119db629cb18,S1,7,,2020-02-22 16:32:36.221862,2020-02-22 16:32:36.221862,0,2002-04-09-chemical-warfare-brigade,,false,91f204d9-926f-47a9-bfe9-922e0907df89,0a6fa01f-8c2f-4ec0-8665-7fd4ec7a4873,0
fc44b616-5c07-48ef-b3f9-05e876c5c397,4a7aa906-3f5f-4c8a-989b-e985642b27b0,7655f7ea-bca8-438a-956f-3390803b53f4,S2,7,"",2023-08-13 04:11:30.342642,2024-03-20 10:06:36.640828,0,2023-08-12-i-remember-when-s2-7,"",false,2026862b-95d0-4498-88e3-f68d62c682ec,,4.44444444444444
e6f1bc92-c5c1-4ae9-a0b1-ab33a873d435,36ea291f-b2e4-494f-a836-68ea4d56d678,21556014-aa6e-4f53-8beb-e4a378998360,S2,2,>,2020-02-22 16:31:36.752900,2023-08-19 11:26:41.949715,0,2001-08-25-7-11,A strong trance theme with a mellow breakdown before a buildup into the first-ever Inverted Ladies.,true,d8fc1472-aca8-4c19-a51a-2fa7448c89c4,9e494b0a-8929-4213-b086-09ee84005c93,5
f9df52d4-a0d7-40e3-9a14-0e376cecb6d6,0d3d42ac-7c0c-4f72-b42f-15881643ccac,8b897978-44b5-47aa-88a9-da72c53ebc62,S1,1,>,2020-02-22 16:32:36.868952,2020-02-22 16:32:36.868952,0,2002-04-11-kamaole-sands,,false,,7dc693ad-9e1b-47ef-a815-cb64edc5f420,0
9412c4c8-45ed-4c6a-aac6-c094e20e3d76,0d3d42ac-7c0c-4f72-b42f-15881643ccac,3f5505cc-906e-47b4-9e19-6a43c7e82540,S1,4,,2020-02-22 16:32:36.972617,2020-02-22 16:32:36.972617,0,2002-04-11-aceetobee,,false,7b14bd6e-add3-4fa7-b326-aea30bf22b2d,,0
60b0ec52-75c7-4521-873b-a50c421e94af,0d3d42ac-7c0c-4f72-b42f-15881643ccac,0e86d708-927c-45de-a2b8-4b618ef7355a,S2,3,>,2020-02-22 16:32:37.101809,2020-02-22 16:32:37.101809,0,2002-04-11-hope,,false,27999850-65fb-434f-909a-b247606cacb3,d7326f19-2241-4d60-b573-ee930bb856d7,0
d7326f19-2241-4d60-b573-ee930bb856d7,0d3d42ac-7c0c-4f72-b42f-15881643ccac,0cd7f2ad-df92-4164-9a72-a461ca3f35be,S2,4,>,2020-02-22 16:32:37.128303,2020-02-22 16:32:37.128303,0,2002-04-11-and-the-ladies-were-the-rest-of-the-night,,false,60b0ec52-75c7-4521-873b-a50c421e94af,2e669be0-4c1e-4d00-9492-0657d533eadf,0
fca10743-9084-4be6-ae8a-09fa9b002602,bd760dfb-2bb3-4c4d-8824-ee767495163d,36706496-2190-47fe-a002-ec0af441d70e,S2,2,>,2020-02-22 16:32:38.050543,2021-12-03 21:25:05.357759,0,2002-04-12-run-like-hell,,false,73d050eb-f6ba-4264-96b5-10a6cb84517f,516026ae-ea95-4dba-90f4-93a9ebeaf965,5
113f5594-1417-4152-b5eb-b40cab0774bd,bd760dfb-2bb3-4c4d-8824-ee767495163d,af29a537-b044-477b-816f-8a10af6ba005,S2,4,>,2020-02-22 16:32:38.221155,2021-12-03 21:25:11.717524,0,2002-04-12-sound-one,,false,516026ae-ea95-4dba-90f4-93a9ebeaf965,51d26e00-5602-4974-a6f1-8f445bed676e,4.5
51d26e00-5602-4974-a6f1-8f445bed676e,bd760dfb-2bb3-4c4d-8824-ee767495163d,337b4e70-18b3-44c3-a6ab-93c3fa07cd75,S2,5,>,2020-02-22 16:32:38.281023,2021-12-03 21:25:17.516948,0,2002-04-12-the-overture,,false,113f5594-1417-4152-b5eb-b40cab0774bd,4a2e48c3-622e-4f1b-949f-49bb558cf5e0,4.5
d11fd242-3966-4d93-ba5d-92af2642ef52,bd760dfb-2bb3-4c4d-8824-ee767495163d,e678065d-e9e8-47c7-960e-a9f2679bc210,S2,7,,2020-02-22 16:32:38.396825,2021-12-03 21:25:24.309249,0,2002-04-12-magellan,,false,4a2e48c3-622e-4f1b-949f-49bb558cf5e0,,4
